observation_id,scientific_name,condition_ba,observation_url,photo_id,photo_url,license_code,attribution,observed_on,latitude,longitude,local_path,folder_name,common_name
387472670,Melia azedarach,Exótica,https://www.inaturalist.org/observations/387472670,709533275,https://inaturalist-open-data.s3.amazonaws.com/photos/709533275/medium.jpg,cc-by-nc,"(c) Jacquie, some rights reserved (CC BY-NC)",2026-07-28,-31.875655,115.93902,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_387472670_photo_709533275.jpg,Melia_azedarach,Paraíso
387471047,Melia azedarach,Exótica,https://www.inaturalist.org/observations/387471047,709525156,https://inaturalist-open-data.s3.amazonaws.com/photos/709525156/medium.jpg,cc-by-nc,"(c) 宇嘉诚, some rights reserved (CC BY-NC)",2026-07-20,29.3497923303,120.0098330527,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_387471047_photo_709525156.jpg,Melia_azedarach,Paraíso
387470968,Melia azedarach,Exótica,https://www.inaturalist.org/observations/387470968,709522008,https://inaturalist-open-data.s3.amazonaws.com/photos/709522008/medium.jpg,cc-by-nc,"(c) 宇嘉诚, some rights reserved (CC BY-NC)",2026-07-20,29.3497923303,120.0098330527,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_387470968_photo_709522008.jpg,Melia_azedarach,Paraíso
387453447,Melia azedarach,Exótica,https://www.inaturalist.org/observations/387453447,709498653,https://inaturalist-open-data.s3.amazonaws.com/photos/709498653/medium.jpg,cc-by-nc,"(c) bobasil, some rights reserved (CC BY-NC)",2026-07-24,31.7599944444,35.2175972222,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_387453447_photo_709498653.jpg,Melia_azedarach,Paraíso
387447543,Melia azedarach,Exótica,https://www.inaturalist.org/observations/387447543,709485581,https://inaturalist-open-data.s3.amazonaws.com/photos/709485581/medium.jpg,cc-by-nc,"(c) Amabelle, some rights reserved (CC BY-NC)",2026-08-02,-32.9371778834,151.1453953177,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_387447543_photo_709485581.jpg,Melia_azedarach,Paraíso
387436064,Melia azedarach,Exótica,https://www.inaturalist.org/observations/387436064,709463827,https://inaturalist-open-data.s3.amazonaws.com/photos/709463827/medium.jpg,cc-by-nc,"(c) ares21, some rights reserved (CC BY-NC)",2026-08-01,22.1424481944,-102.2892325075,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_387436064_photo_709463827.jpg,Melia_azedarach,Paraíso
387399604,Melia azedarach,Exótica,https://www.inaturalist.org/observations/387399604,709390517,https://inaturalist-open-data.s3.amazonaws.com/photos/709390517/medium.jpg,cc-by-nc,"(c) Michael Bodiford, some rights reserved (CC BY-NC)",2026-07-25,31.0231508837,-98.4422432575,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_387399604_photo_709390517.jpg,Melia_azedarach,Paraíso
387367009,Melia azedarach,Exótica,https://www.inaturalist.org/observations/387367009,709327506,https://inaturalist-open-data.s3.amazonaws.com/photos/709327506/medium.jpg,cc-by-nc,"(c) cdanl2, some rights reserved (CC BY-NC)",2026-08-01,35.7981242911,-80.8938477381,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_387367009_photo_709327506.jpg,Melia_azedarach,Paraíso
387329454,Melia azedarach,Exótica,https://www.inaturalist.org/observations/387329454,709252971,https://inaturalist-open-data.s3.amazonaws.com/photos/709252971/medium.jpg,cc-by-nc,"(c) onecybernomad, some rights reserved (CC BY-NC)",2026-08-01,32.6847763062,-93.9622802734,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_387329454_photo_709252971.jpg,Melia_azedarach,Paraíso
387273186,Melia azedarach,Exótica,https://www.inaturalist.org/observations/387273186,709143072,https://inaturalist-open-data.s3.amazonaws.com/photos/709143072/medium.jpg,cc-by-nc,"(c) Austin R. Kelly, some rights reserved (CC BY-NC)",2026-07-03,29.5972861111,-98.612675,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_387273186_photo_709143072.jpg,Melia_azedarach,Paraíso
387230164,Melia azedarach,Exótica,https://www.inaturalist.org/observations/387230164,709059981,https://inaturalist-open-data.s3.amazonaws.com/photos/709059981/medium.jpg,cc-by,"(c) Noland Martin, some rights reserved (CC BY)",2026-07-31,30.4420087812,-97.9128989764,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_387230164_photo_709059981.jpg,Melia_azedarach,Paraíso
387201201,Melia azedarach,Exótica,https://www.inaturalist.org/observations/387201201,709006538,https://inaturalist-open-data.s3.amazonaws.com/photos/709006538/medium.jpg,cc-by-nc,"(c) Jon McIntyre, some rights reserved (CC BY-NC)",2026-08-01,27.571497835,-97.5025863769,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_387201201_photo_709006538.jpg,Melia_azedarach,Paraíso
387193430,Melia azedarach,Exótica,https://www.inaturalist.org/observations/387193430,708993582,https://inaturalist-open-data.s3.amazonaws.com/photos/708993582/medium.jpg,cc-by-nc,"(c) Eb Merritt, some rights reserved (CC BY-NC)",2026-08-01,29.5609683877,-98.5270155126,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_387193430_photo_708993582.jpg,Melia_azedarach,Paraíso
387185605,Melia azedarach,Exótica,https://www.inaturalist.org/observations/387185605,708978869,https://inaturalist-open-data.s3.amazonaws.com/photos/708978869/medium.jpg,cc-by-nc,"(c) Poppy25, some rights reserved (CC BY-NC)",2026-08-01,30.3799802063,-97.6715970001,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_387185605_photo_708978869.jpg,Melia_azedarach,Paraíso
387125940,Melia azedarach,Exótica,https://www.inaturalist.org/observations/387125940,708863646,https://inaturalist-open-data.s3.amazonaws.com/photos/708863646/medium.jpg,cc-by-nc,"(c) usaviah, some rights reserved (CC BY-NC)",2026-08-01,23.1812379901,121.0395012847,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_387125940_photo_708863646.jpg,Melia_azedarach,Paraíso
387078307,Melia azedarach,Exótica,https://www.inaturalist.org/observations/387078307,708769094,https://inaturalist-open-data.s3.amazonaws.com/photos/708769094/medium.jpg,cc-by-nc,"(c) eliram1954, some rights reserved (CC BY-NC)",2026-08-01,32.0254058838,34.8686943054,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_387078307_photo_708769094.jpg,Melia_azedarach,Paraíso
387032836,Melia azedarach,Exótica,https://www.inaturalist.org/observations/387032836,708674330,https://inaturalist-open-data.s3.amazonaws.com/photos/708674330/medium.jpg,cc-by,"(c) Linda Jo Conn, some rights reserved (CC BY)",2026-07-31,30.3922403788,-97.018860533,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_387032836_photo_708674330.jpg,Melia_azedarach,Paraíso
387027819,Melia azedarach,Exótica,https://www.inaturalist.org/observations/387027819,708668063,https://inaturalist-open-data.s3.amazonaws.com/photos/708668063/medium.jpg,cc-by-nc,"(c) starrjoness710, some rights reserved (CC BY-NC)",2026-07-31,30.245256424,-97.7225875854,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_387027819_photo_708668063.jpg,Melia_azedarach,Paraíso
387022499,Melia azedarach,Exótica,https://www.inaturalist.org/observations/387022499,708659017,https://inaturalist-open-data.s3.amazonaws.com/photos/708659017/medium.jpg,cc-by-nc,"(c) guypaints, some rights reserved (CC BY-NC)",2026-07-28,-28.181255,153.398195,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_387022499_photo_708659017.jpg,Melia_azedarach,Paraíso
387002005,Melia azedarach,Exótica,https://www.inaturalist.org/observations/387002005,708619940,https://inaturalist-open-data.s3.amazonaws.com/photos/708619940/medium.jpg,cc-by-nc,"(c) Matt, some rights reserved (CC BY-NC)",2026-07-28,30.14448611,-95.5102,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_387002005_photo_708619940.jpg,Melia_azedarach,Paraíso
386999969,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386999969,708618107,https://inaturalist-open-data.s3.amazonaws.com/photos/708618107/medium.jpg,cc-by-nc,"(c) c8per, some rights reserved (CC BY-NC)",2026-07-28,32.5756133333,-88.1784283333,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386999969_photo_708618107.jpg,Melia_azedarach,Paraíso
386986618,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386986618,708592750,https://inaturalist-open-data.s3.amazonaws.com/photos/708592750/medium.jpg,cc0,no rights reserved,2026-07-31,34.0402055,-83.878045,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386986618_photo_708592750.jpg,Melia_azedarach,Paraíso
386963733,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386963733,708533568,https://inaturalist-open-data.s3.amazonaws.com/photos/708533568/medium.jpg,cc-by-nc,"(c) Conrad Barberton, some rights reserved (CC BY-NC)",2026-07-25,-25.7373972222,28.2197916667,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386963733_photo_708533568.jpg,Melia_azedarach,Paraíso
386913660,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386913660,708455953,https://inaturalist-open-data.s3.amazonaws.com/photos/708455953/medium.jpg,cc-by-nc,"(c) katweb59, some rights reserved (CC BY-NC)",2026-07-31,29.8069028993,-98.7277953773,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386913660_photo_708455953.jpg,Melia_azedarach,Paraíso
386903737,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386903737,708436404,https://inaturalist-open-data.s3.amazonaws.com/photos/708436404/medium.jpg,cc-by-nc,"(c) Ellana Griffont, some rights reserved (CC BY-NC)",2026-07-31,43.295055,5.5618083333,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386903737_photo_708436404.jpg,Melia_azedarach,Paraíso
386823188,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386823188,708285243,https://inaturalist-open-data.s3.amazonaws.com/photos/708285243/medium.jpg,cc-by-nc,"(c) Nicholas Alexandrakis, some rights reserved (CC BY-NC)",2026-07-31,36.91224909,21.69046628,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386823188_photo_708285243.jpg,Melia_azedarach,Paraíso
386787710,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386787710,708215315,https://inaturalist-open-data.s3.amazonaws.com/photos/708215315/medium.jpg,cc-by,"(c) Meng-Chi Hung, some rights reserved (CC BY)",2026-07-31,23.43462004,120.44349766,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386787710_photo_708215315.jpg,Melia_azedarach,Paraíso
386780817,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386780817,708200954,https://inaturalist-open-data.s3.amazonaws.com/photos/708200954/medium.jpg,cc-by-nc,"(c) Gavin, some rights reserved (CC BY-NC)",2026-06-03,35.3758022139,136.2600454688,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386780817_photo_708200954.jpg,Melia_azedarach,Paraíso
386749596,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386749596,708138273,https://inaturalist-open-data.s3.amazonaws.com/photos/708138273/medium.jpg,cc-by-nc,"(c) Suranga Basnagala, some rights reserved (CC BY-NC)",2026-07-29,28.6886283333,-81.5114133333,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386749596_photo_708138273.jpg,Melia_azedarach,Paraíso
386731250,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386731250,708101836,https://inaturalist-open-data.s3.amazonaws.com/photos/708101836/medium.jpg,cc-by-nc,"(c) Roxana Amarilis Sosa Muñoz, some rights reserved (CC BY-NC)",2026-07-30,20.5194329722,-100.8063489722,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386731250_photo_708101836.jpg,Melia_azedarach,Paraíso
386655407,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386655407,707958577,https://inaturalist-open-data.s3.amazonaws.com/photos/707958577/medium.jpg,cc-by-nc,"(c) Duborget Robin, some rights reserved (CC BY-NC)",2026-07-28,41.8087842978,8.7639030442,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386655407_photo_707958577.jpg,Melia_azedarach,Paraíso
386652228,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386652228,707947598,https://inaturalist-open-data.s3.amazonaws.com/photos/707947598/medium.jpg,cc-by-nc,"(c) Matt, some rights reserved (CC BY-NC)",2026-07-30,30.10605,-95.47446389,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386652228_photo_707947598.jpg,Melia_azedarach,Paraíso
386615829,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386615829,707883539,https://inaturalist-open-data.s3.amazonaws.com/photos/707883539/medium.jpg,cc-by-nc,"(c) Larry Swift, some rights reserved (CC BY-NC)",2026-07-29,30.5218583333,-97.7328566667,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386615829_photo_707883539.jpg,Melia_azedarach,Paraíso
386607199,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386607199,707872841,https://inaturalist-open-data.s3.amazonaws.com/photos/707872841/medium.jpg,cc-by-nc,"(c) Chris Havran, some rights reserved (CC BY-NC)",2026-07-30,35.414895028,-78.7403085666,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386607199_photo_707872841.jpg,Melia_azedarach,Paraíso
386567932,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386567932,707801885,https://inaturalist-open-data.s3.amazonaws.com/photos/707801885/medium.jpg,cc-by-nc,"(c) effinstephen, some rights reserved (CC BY-NC)",2026-07-30,30.209104538,-97.8279418945,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386567932_photo_707801885.jpg,Melia_azedarach,Paraíso
386552136,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386552136,707770216,https://inaturalist-open-data.s3.amazonaws.com/photos/707770216/medium.jpg,cc-by-nc,"(c) weezielccc, some rights reserved (CC BY-NC)",2025-05-24,27.9667616667,-97.812095,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386552136_photo_707770216.jpg,Melia_azedarach,Paraíso
386447726,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386447726,707561697,https://inaturalist-open-data.s3.amazonaws.com/photos/707561697/medium.jpg,cc-by-nc,"(c) Larry Swift, some rights reserved (CC BY-NC)",2026-07-29,30.51985,-97.7265733333,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386447726_photo_707561697.jpg,Melia_azedarach,Paraíso
386413401,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386413401,707499490,https://inaturalist-open-data.s3.amazonaws.com/photos/707499490/medium.jpg,cc-by-nc,"(c) marylusk, some rights reserved (CC BY-NC)",2026-07-26,27.9229898,-82.1703436,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386413401_photo_707499490.jpg,Melia_azedarach,Paraíso
386395495,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386395495,707465206,https://inaturalist-open-data.s3.amazonaws.com/photos/707465206/medium.jpg,cc-by-nc,"(c) tgbayne, some rights reserved (CC BY-NC)",2026-07-29,30.4012962371,-89.0016981296,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386395495_photo_707465206.jpg,Melia_azedarach,Paraíso
386390045,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386390045,707426874,https://inaturalist-open-data.s3.amazonaws.com/photos/707426874/medium.jpg,cc-by-nc,"(c) 野一點 A Little Wilder, some rights reserved (CC BY-NC)",2026-07-28,22.6734323107,120.569610851,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386390045_photo_707426874.jpg,Melia_azedarach,Paraíso
386378925,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386378925,707433938,https://inaturalist-open-data.s3.amazonaws.com/photos/707433938/medium.jpg,cc-by-nc,"(c) willettawash, some rights reserved (CC BY-NC)",2026-07-29,32.4223994126,-95.431609684,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386378925_photo_707433938.jpg,Melia_azedarach,Paraíso
386377335,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386377335,707431252,https://inaturalist-open-data.s3.amazonaws.com/photos/707431252/medium.jpg,cc-by-nc,"(c) Ciclolibres, some rights reserved (CC BY-NC)",2026-07-29,-12.069947445,-77.0652320981,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386377335_photo_707431252.jpg,Melia_azedarach,Paraíso
386333660,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386333660,707346845,https://inaturalist-open-data.s3.amazonaws.com/photos/707346845/medium.jpg,cc-by-nc,"(c) Kyra Hornbuckle, some rights reserved (CC BY-NC)",2026-07-29,32.7070574166,-97.4125709332,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386333660_photo_707346845.jpg,Melia_azedarach,Paraíso
386311584,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386311584,707306258,https://inaturalist-open-data.s3.amazonaws.com/photos/707306258/medium.jpg,cc-by-nc,"(c) polarweisscaps, some rights reserved (CC BY-NC)",2026-07-29,32.2202415466,-88.2725143433,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386311584_photo_707306258.jpg,Melia_azedarach,Paraíso
386272021,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386272021,707231911,https://inaturalist-open-data.s3.amazonaws.com/photos/707231911/medium.jpg,cc-by-nc,"(c) hoodoogirl, some rights reserved (CC BY-NC)",2026-07-29,28.8654466667,-81.2558366667,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386272021_photo_707231911.jpg,Melia_azedarach,Paraíso
386254547,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386254547,707181476,https://inaturalist-open-data.s3.amazonaws.com/photos/707181476/medium.jpg,cc-by-nc-sa,"(c) 大俠, some rights reserved (CC BY-NC-SA)",2026-07-29,24.7922484,121.1808619,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386254547_photo_707181476.jpg,Melia_azedarach,Paraíso
386220654,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386220654,707123223,https://inaturalist-open-data.s3.amazonaws.com/photos/707123223/medium.jpg,cc-by-sa,"(c) Greg Tasney, some rights reserved (CC BY-SA)",2026-07-29,-28.1323133179,152.6714019705,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386220654_photo_707123223.jpg,Melia_azedarach,Paraíso
386157435,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386157435,707014065,https://inaturalist-open-data.s3.amazonaws.com/photos/707014065/medium.jpg,cc-by-nc,"(c) Jesse, some rights reserved (CC BY-NC)",2025-04-03,29.4806783333,-98.4379416667,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386157435_photo_707014065.jpg,Melia_azedarach,Paraíso
386155086,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386155086,707009177,https://inaturalist-open-data.s3.amazonaws.com/photos/707009177/medium.jpg,cc-by-sa,"(c) Ruth Palsson, some rights reserved (CC BY-SA)",2026-07-27,-31.919384,141.534974,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386155086_photo_707009177.jpg,Melia_azedarach,Paraíso
386154598,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386154598,707008212,https://inaturalist-open-data.s3.amazonaws.com/photos/707008212/medium.jpg,cc-by-sa,"(c) Ruth Palsson, some rights reserved (CC BY-SA)",2026-07-27,-31.7063319997,142.7184215997,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386154598_photo_707008212.jpg,Melia_azedarach,Paraíso
386152737,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386152737,707004748,https://inaturalist-open-data.s3.amazonaws.com/photos/707004748/medium.jpg,cc-by-sa,"(c) Ruth Palsson, some rights reserved (CC BY-SA)",2026-07-27,-31.546661,145.233181,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386152737_photo_707004748.jpg,Melia_azedarach,Paraíso
386151933,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386151933,707003228,https://inaturalist-open-data.s3.amazonaws.com/photos/707003228/medium.jpg,cc-by-sa,"(c) Ruth Palsson, some rights reserved (CC BY-SA)",2026-07-27,-31.4923059722,145.819028,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386151933_photo_707003228.jpg,Melia_azedarach,Paraíso
386146138,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386146138,706991693,https://inaturalist-open-data.s3.amazonaws.com/photos/706991693/medium.jpg,cc-by-sa,"(c) Ruth Palsson, some rights reserved (CC BY-SA)",2026-07-28,-31.905511,141.502968,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386146138_photo_706991693.jpg,Melia_azedarach,Paraíso
386136507,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386136507,706971837,https://inaturalist-open-data.s3.amazonaws.com/photos/706971837/medium.jpg,cc-by-nc,"(c) wtrammell, some rights reserved (CC BY-NC)",2026-07-28,34.5146705446,-93.0542049987,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386136507_photo_706971837.jpg,Melia_azedarach,Paraíso
386134448,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386134448,706967981,https://inaturalist-open-data.s3.amazonaws.com/photos/706967981/medium.jpg,cc-by-nc,"(c) davidtjones, some rights reserved (CC BY-NC)",2026-07-29,-27.5378057804,152.0563571755,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386134448_photo_706967981.jpg,Melia_azedarach,Paraíso
386100438,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386100438,706901546,https://inaturalist-open-data.s3.amazonaws.com/photos/706901546/medium.jpg,cc-by-nc,"(c) Brenda, some rights reserved (CC BY-NC)",2024-05-23,37.9061725684,22.8806861354,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386100438_photo_706901546.jpg,Melia_azedarach,Paraíso
386098196,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386098196,707441522,https://inaturalist-open-data.s3.amazonaws.com/photos/707441522/medium.jpg,cc-by,"(c) Kevin Jäger, some rights reserved (CC BY)",2026-07-29,-33.7862319946,150.987701416,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386098196_photo_707441522.jpg,Melia_azedarach,Paraíso
386086870,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386086870,706874674,https://inaturalist-open-data.s3.amazonaws.com/photos/706874674/medium.jpg,cc-by-nc,"(c) Zach DuFran, some rights reserved (CC BY-NC)",2026-07-27,29.2880083333,-94.7968666667,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386086870_photo_706874674.jpg,Melia_azedarach,Paraíso
386073897,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386073897,706850419,https://inaturalist-open-data.s3.amazonaws.com/photos/706850419/medium.jpg,cc-by-nc,"(c) Rafael Delvecchio, some rights reserved (CC BY-NC)",2026-07-28,-23.1724248,-46.9639902997,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386073897_photo_706850419.jpg,Melia_azedarach,Paraíso
386019919,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386019919,706746377,https://inaturalist-open-data.s3.amazonaws.com/photos/706746377/medium.jpg,cc-by-nc,"(c) Marley Diehl, some rights reserved (CC BY-NC)",2026-07-28,29.4088,-98.4906916667,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386019919_photo_706746377.jpg,Melia_azedarach,Paraíso
386006873,Melia azedarach,Exótica,https://www.inaturalist.org/observations/386006873,713464420,https://inaturalist-open-data.s3.amazonaws.com/photos/713464420/medium.jpg,cc-by-nc,"(c) phoenixtran212, some rights reserved (CC BY-NC)",2026-07-28,27.7275193286,-82.6193982168,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_386006873_photo_713464420.jpg,Melia_azedarach,Paraíso
385962345,Melia azedarach,Exótica,https://www.inaturalist.org/observations/385962345,706637865,https://inaturalist-open-data.s3.amazonaws.com/photos/706637865/medium.jpg,cc-by-nc,"(c) Jessica Zhang, some rights reserved (CC BY-NC)",2026-07-28,32.8560586508,-97.4785098263,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_385962345_photo_706637865.jpg,Melia_azedarach,Paraíso
385910347,Melia azedarach,Exótica,https://www.inaturalist.org/observations/385910347,706540260,https://inaturalist-open-data.s3.amazonaws.com/photos/706540260/medium.jpg,cc-by-nc,"(c) 洪俊安, some rights reserved (CC BY-NC)",2026-07-28,25.1009945,121.453705,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_385910347_photo_706540260.jpg,Melia_azedarach,Paraíso
385901807,Melia azedarach,Exótica,https://www.inaturalist.org/observations/385901807,706522110,https://inaturalist-open-data.s3.amazonaws.com/photos/706522110/medium.jpg,cc-by-nc,"(c) georgiamay, some rights reserved (CC BY-NC)",2026-07-20,-33.2127568905,151.5365390222,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_385901807_photo_706522110.jpg,Melia_azedarach,Paraíso
385879462,Melia azedarach,Exótica,https://www.inaturalist.org/observations/385879462,706506174,https://inaturalist-open-data.s3.amazonaws.com/photos/706506174/medium.jpg,cc-by-nc,"(c) sharonwang, some rights reserved (CC BY-NC)",2026-07-25,22.9820216667,121.3151383333,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_385879462_photo_706506174.jpg,Melia_azedarach,Paraíso
385850368,Melia azedarach,Exótica,https://www.inaturalist.org/observations/385850368,706420281,https://inaturalist-open-data.s3.amazonaws.com/photos/706420281/medium.jpg,cc-by-nc,"(c) juliandendy, some rights reserved (CC BY-NC)",2026-05-13,20.811411,-156.6225893,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Melia_azedarach/obs_385850368_photo_706420281.jpg,Melia_azedarach,Paraíso
